comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count,sentiment
668ff4700000000005033a72,1720710257000,,668fc8880000000025004211,审了六个小时把之前的文案补上：al大概是想通过反抗告诉我现在大海受到污染已经没办法生成正常童话故事里面那种美丽动人的美人鱼了吧他真的我哭死,5b4bd2da4eacab1d3dfa8c58,陶小雨_深圳约拍女摄,https://sns-avatar-qc.xhscdn.com/avatar/636dbbad071735f26c2b3878.jpg?imageView2/2/w/120/format/jpg,12,,0,1728278273546,3967,positive
6690be0000000000050215ce,1720761856000,,668fc8880000000025004211,看着生理不适感觉滑不溜秋还有腥味不愧是ai,622be6cd000000002102ba54,好好说话会死嘛,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315nkjh2j1a005ohbsr6odeik3b0qlag?imageView2/2/w/120/format/jpg,21,,0,1728278273556,7272,positive
668ffacc0000000016027eb9,1720711885000,,668fc8880000000025004211,除了不像鱼尾巴以外感觉这个挺好看,63b8328f00000000260059e3,cn,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315h9d9p6gu0g5oto6a7pgmf3freruqg?imageView2/2/w/120/format/jpg,80,http://sns-webpic-qc.xhscdn.com/202410071317/0ce26b96a4357d740907c9cafed25674/comment/1040g2h031549jgn8h4005oto6a7pgmf3m0fc95g!nd_whlt34_webp_wm_1,0,1728278273576,5001,positive
66906d73000000000503abf5,1720741236000,,668fc8880000000025004211,其他不成功的好像被核废水污染了的美人鱼,604c1654000000000100367a,当米煮成稀饭,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2q93l73iju05g5o2c2pa08djqphmg40o?imageView2/2/w/120/format/jpg,7,,0,1728278273588,3814,negative
66905d9c0000000005030982,1720737181000,,668fc8880000000025004211,我觉得这条还挺好看的呀,5e6038530000000001009389,奥特.曼佳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318d468iqkc5g5nj0719g94s9dm51430?imageView2/2/w/120/format/jpg,18,http://sns-webpic-qc.xhscdn.com/202410071317/85c72a25b2a6c6a559a275c50ac63a43/comment/1040g2h03154llge20u6g5nj0719g94s981hh5gg!nd_whgt34_webp_wm_1,0,1728278273601,1258,positive
66b4c266000000000600e6ab,1723122279000,,668fc8880000000025004211,谁懂我这该死伪笑点躺沙发上喝水差点把我呛死了本来是想截好看的照片,5ee8dc8a000000000101f77e,钦豆🏓sun.hope🍟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318cfvt32kc605nn8ri50btruhi3fdq0?imageView2/2/w/120/format/jpg,3,http://sns-webpic-qc.xhscdn.com/202410071317/adb54319b46ef5b33649e05338f738dd/comment/1040g2h031686v70kgu6g5nn8ri50btru27a1tdo!nd_whgt34_webp_wm_1,0,1728278273612,15,negative
66b709a50000000020024815,1723271591000,,668fc8880000000025004211,这个看着还行。,63bd54ce0000000027028640,분류: 리사,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316h0r1ca0m6g5ottaj79t1i0bt80a5o?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202410071317/446025d069e3544f4d4163407eba4239/comment/1040g2h0316ae5h0rgs6g5ottaj79t1i0ga48fl0!nd_whgt34_webp_wm_1,0,1728278273626,12,positive
66b84434000000000f004bc1,1723352119000,,668fc8880000000025004211,我觉得这个虽然不是美人鱼但是还挺好看的,62f8c19c000000001501e739,难解.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318iad8ssgo605onoo6e5bpppuvca4l8?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202410071317/2f0a7431d1f1c12e3707766b5c9fc6a3/comment/1040g2h0316bki8tvgs6g5onoo6e5bpppmlltm18!nd_whgt34_webp_wm_1,0,1728278273639,11,positive
66b4b545000000000600edaa,1723118919000,,668fc8880000000025004211,这不挺好吗,65da0900000000000401e2aa,立安,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315vqqviu1a6g5peq14013olafj1s16o?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202410071317/318e6f62abca0b3ebaa4e18d76a62ac3/comment/1040g2h031685bu15hc5g5peq14013olak2gi1ro!nd_whgt34_webp_wm_1,0,1728278273653,5,positive
66b75c3c000000000a0176cf,1723292734000,,668fc8880000000025004211,这是在劈叉吗然后长两尾巴了,65327512000000000200f8a8,胖猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318caet8ajq5g5p9iek90hu583t77ut0?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202410071317/5f0076be1843865a7a330cc1f2daece2/comment/1040g2h0316acnb14he5g5p9iek90hu58gmdcjh8!nd_whgt34_webp_wm_1,0,1728278273665,5,negative
669135db000000000502209e,1720792539000,,668fc8880000000025004211,好好拍照没啥人喜欢整这个倒是挺热闹,5b4bd2da4eacab1d3dfa8c58,陶小雨_深圳约拍女摄,https://sns-avatar-qc.xhscdn.com/avatar/636dbbad071735f26c2b3878.jpg?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278273892,628,positive
6691db5a000000001b01343c,1720834906000,,668fc8880000000025004211,哈哈哈哈哈哈确实现在的人都是猎奇思维正常拍照就属于艺术范畴,5b9fdd546a338b000123bf1a,mico z,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r56qi6p185g4b1kndel9foqfloteko?imageView2/2/w/120/format/jpg,0,,669135db000000000502209e,1728278274598,18,positive
6691e7d80000000015011d27,1720838110000,,668fc8880000000025004211,该评论已丢失,64a68689000000000b0145fb,胖猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317fbl59agm605p56gq4iqhfrq2qieuo?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278274608,15,negative
669495c70000000015012fdc,1721013707000,,668fc8880000000025004211,我自己批的,60dd50380000000020026ed7,顾念&,https://sns-avatar-qc.xhscdn.com/avatar/66091f9fb81632d072bc097e.jpg?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278274620,3,negative
669b42c700000000050304a1,1721451207000,,668fc8880000000025004211,倒不如找个鱼尾的网图抠一下p上去,5dda139e000000000100964f,教主大人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3158otudqhc6g5neq2ef095ifmee5k9o?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278274633,8,negative
669b9eaa000000002300d3c5,1721474731000,,668fc8880000000025004211,ai没有想告诉我们什么你所说的也只是想给ai下楼梯代表ai不能代表人类,6282b8060000000021026f7f,胡吃海喝y,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31569vtn2gq505ok2n038crrvk7b23oo?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278274643,17,negative
66a07f360000000005032543,1721794359000,,668fc8880000000025004211,虽然不是美人鱼尾巴但是也挺好看,6300b1a7000000000f004ea1,^悸涵^（关我秒回）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318ku9885jqag5oo0m6jjojl1anua87g?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278275542,2,positive
66a087f8000000000503000b,1721796601000,,668fc8880000000025004211,这个好看,64a26a62000000000b01550d,菳菳,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315s3t6fm0u6g5p52d9h2ql8d4gsdifo?imageView2/2/w/120/format/jpg,0,,668ff4700000000005033a72,1728278275555,0,positive
